run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,objective_id,objective_name,objective_definition,objective_role,objective_start,objective_final,objective_improvement,mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,expected_route_cost_given_feasible,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,penalty_bound_lower_margin,penalty_bound_upper_margin,penalty_bound_pass,state_norm,depth,optimizer,eval_budget,source_p2_seed,source_p2_objective_final,initialization_rule,initial_parameters,terminal_parameters,best_evaluated_parameters,nfev,tracked_optimizer_evaluations,total_objective_evaluations,runtime_s,terminal_objective,best_evaluated_objective,optimizer_status,optimizer_message,scipy_success,numerically_valid,execution_status,failure_reason,historical_reuse,historical_source_path,historical_source_run_id,config_sha256,source_results_sha256,ansatz_cost_phase_hamiltonian,raw_statevector_persisted,peak_memory_mb
objective-run-4616eee1783211625042,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,2.4082399653118496,0.00390625,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.341068784573716,1.3206964950116444,0.0203722895620714,1.4261984024594927,0.1055019074478486,1.25282372009818,0.0678727749134645,1.3206964950116444,0.025104805448016,0.0141882893515249,0.5651622905783645,6.426830194692096,0.8079968254304811,17.348377094216353,0.1,0.8858793100533557,1.1808785529715762,False,0.025104805448016,0.00209758086888,0.3458013004596608,2.578884283196292,True,0.9999999999999996,3,COBYLA,240,1103,1.4475328873882962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[1.251038109130302, 4.461620234289888, 0.0, 2.493187229475474, 0.05415861378670805, 0.0]","[1.1735387012042788, 4.7428299950643, 0.5081419233393731, 2.5229591202985184, 0.3722850922293712, -0.29303967825820476]","[1.1735387012042788, 4.7428299950643, 0.5081419233393731, 2.5229591202985184, 0.3722850922293712, -0.29303967825820476]",240,240,241,0.9841911625117064,1.3206964950116444,1.3206964950116444,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.56640625
objective-run-a9f842ce0d72f23cc0f4,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,2.4082399653118496,0.00390625,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.9867570511893394,0.8492580170643091,0.1374990341250302,1.2397898966779208,0.1074986338088755,1.0307253192267385,0.1015659436423072,1.1322912628690456,0.1507419829356908,0.0863517676088458,0.5728448434016222,38.58994763153686,1.5864741892127543,17.271551565983778,0.1,0.0835164141809035,0.1337209302325581,True,0.1,0.0136482323911541,0.2830332458047364,2.264740805388191,True,0.9999999999999998,3,COBYLA,240,1103,1.4475328873882962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[1.251038109130302, 4.461620234289888, 0.0, 2.493187229475474, 0.05415861378670805, 0.0]","[1.5385038630403576, 4.616269678717601, -1.1795656211296532, 3.1794677064820775, -0.554063916738428, 0.2179220487685927]","[1.5385038630403576, 4.616269678717601, -1.1795656211296532, 3.1794677064820775, -0.554063916738428, 0.2179220487685927]",240,240,241,1.0030024964362385,0.8492580170643091,0.8492580170643091,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.5234375
objective-run-820e37cbdbaaec5e5c89,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,2.4082399653118496,0.00390625,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.0061792355551715,0.2709969342232384,0.7351823013319332,1.3471130244172893,0.1048804926811955,1.1138587132085094,0.1283738185275843,1.2422325317360938,0.0830858464542516,0.0488478726924662,0.587920503636713,21.26997669228841,1.327767014001644,17.12079496363287,0.1,0.2709969342232384,1.1169250645994833,False,0.0830858464542516,0.0061688494846689,0.3253183781903463,2.4254240824468987,True,0.9999999999999992,3,COBYLA,240,1103,1.4475328873882962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[1.251038109130302, 4.461620234289888, 0.0, 2.493187229475474, 0.05415861378670805, 0.0]","[2.048385821064913, 4.603790353894961, -0.041775679011402535, 3.2226112792574537, 0.06335013339519535, -0.49442543260783384]","[2.048385821064913, 4.603790353894961, -0.041775679011402535, 3.2226112792574537, 0.06335013339519535, -0.49442543260783384]",240,240,241,1.029265540651977,0.2709969342232384,0.2709969342232384,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.82421875
objective-run-7d5b28254448162cae12,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.5661662043649591,1.3355793197767845,0.2305868845881746,1.3355793197767845,0.0403943421501693,1.0949148373329196,0.200270140293695,1.2951849776266149,0.001712038194821,0.001712038194821,1.0,14.025016891974166,1.146903393000338,18.0,0.1,1.0492350296598143,1.0666666666666669,False,0.001712038194821,0.0911881599446107,0.2968970158214365,2.6979668695941004,True,0.9999999999999988,3,COBYLA,240,1103,1.5661662043649591,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.3572979579313866, 5.058713558072617, 0.0, 3.71953118117793, -0.9818183631331936, 0.0]","[3.570723009419962, 5.630118521362268, 0.9783720463944693, 3.966878744970165, -0.9377982046808627, -0.17921872210071113]","[3.570723009419962, 5.630118521362268, 0.9783720463944693, 3.966878744970165, -0.9377982046808627, -0.17921872210071113]",240,240,241,1.935254910029471,1.3355793197767845,1.3355793197767845,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-9a14c52b81b6ac896769,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-03c8e7bec26292634f62,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.511638720142903,1.2969212392535718,0.2147174808893308,1.3382552320662775,0.0413339928127053,1.0964906633622409,0.2004305758913311,1.2969212392535718,0.0020861625863867,0.0020861625863867,1.0,17.089843907680358,1.2327380960535237,18.0,0.1,1.0457229638860606,1.0666666666666669,False,0.0020861625863867,0.0914644059225702,0.2990074018399563,2.6947341104008835,True,1.0000000000000016,3,COBYLA,240,1103,1.5661662043649591,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.3572979579313866, 5.058713558072617, 0.0, 3.71953118117793, -0.9818183631331936, 0.0]","[3.442390607805864, 5.5322714765790595, 1.056550593576364, 3.9765073488483087, -0.9329745416881219, -0.18376434544934853]","[3.442390607805864, 5.5322714765790595, 1.056550593576364, 3.9765073488483087, -0.9329745416881219, -0.18376434544934853]",240,240,241,1.9985638549551368,1.2969212392535718,1.2969212392535718,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.5546875
objective-run-d2fdef41c38590907c17,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.999242837256234,0.9852150788740788,0.0140277583821549,1.6496014206248182,0.0703738049477046,1.0170326119278343,0.5621950037492798,1.579227615677114,0.0147849211259211,0.0147849211259211,1.0,121.11807386354576,2.0832089556410955,18.0,0.1,0.9217709079895404,1.0768271448255022,False,0.0147849211259211,0.0109301600100016,0.5940125368030361,2.3616326998192005,True,0.9999999999999992,3,COBYLA,240,1103,1.5661662043649591,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.3572979579313866, 5.058713558072617, 0.0, 3.71953118117793, -0.9818183631331936, 0.0]","[3.14519805771218, 4.581428651416887, 0.7452723941878744, 3.018805894939089, -0.3549798274197811, -0.17630008146174295]","[3.14519805771218, 4.581428651416887, 0.7452723941878744, 3.018805894939089, -0.3549798274197811, -0.17630008146174295]",240,240,241,1.9834135277196765,0.9852150788740788,0.9852150788740788,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.76953125
objective-run-20c65409582cbbc3c68f,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.058505280217577,0.9254604767549474,0.1330448034626296,1.8981670814790177,0.0903129507262267,1.0825363575954272,0.7253177731573631,1.8078541307527904,0.0149150014151345,0.0149150014151345,1.0,122.18369159278237,2.087013242535677,18.0,0.1,0.9254604767549474,1.0939776548310336,False,0.0149150014151345,4.1120642256045614e-05,0.8227691321679239,2.1324858635866724,True,1.0000000000000004,3,COBYLA,240,1103,1.5661662043649591,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.3572979579313866, 5.058713558072617, 0.0, 3.71953118117793, -0.9818183631331936, 0.0]","[2.6063841345669134, 4.9443463010607225, -1.4470044045173747, 3.3933839621421704, -0.6878311627047758, 0.22675625770209049]","[2.6063841345669134, 4.9443463010607225, -1.4470044045173747, 3.3933839621421704, -0.6878311627047758, 0.22675625770209049]",240,240,241,2.0131023935973644,0.9254604767549474,0.9254604767549474,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.578125
objective-run-df08db98fa5699ecc0c1,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,3.612359947967774,0.000244140625,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.553451696088962,1.4624365623603526,0.0910151337286093,1.4624365623603524,0.0602379868125425,1.0808905461641758,0.3213080293836333,1.4021985755478092,0.0126409893610916,0.0060470783117035,0.4783706511387563,51.77749242303136,1.7141410137850115,17.043258697722486,0.1,0.9416116178423304,1.0666666666666669,False,0.0126409893610916,0.0703442152020127,0.4148395649089036,2.5472374670078213,True,0.9999999999999986,3,COBYLA,240,1103,1.553451696088962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.1168240366329436, 4.723762899386075, 0.0, 3.256906727770692, -0.7870703560194641, 0.0]","[2.1161073558906165, 4.513419541413337, -0.7514781211896742, 3.2252803739217315, -0.924283551129821, 0.19822120486329645]","[2.1161073558906165, 4.513419541413337, -0.7514781211896742, 3.2252803739217315, -0.924283551129821, 0.19822120486329645]",240,240,241,1.7750141434371471,1.4624365623603526,1.4624365623603526,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-7626f2fdcf085aa0775f,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-cdbcd26a21bb7f217014,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,3.612359947967774,0.000244140625,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.4906063393013844,1.413118886364582,0.0774874529368023,1.4732440933755997,0.0601252070110176,1.092336026077135,0.3207828602874468,1.413118886364582,0.0103370856317259,0.004928335733542,0.4767625914228967,42.340702747549486,1.62675806192265,17.046474817154206,0.1,0.9643200283779582,1.0666666666666669,False,0.0103370856317259,0.0752655837105044,0.4234559719963067,2.5455327711085154,True,1.0000000000000009,3,COBYLA,240,1103,1.553451696088962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.1168240366329436, 4.723762899386075, 0.0, 3.256906727770692, -0.7870703560194641, 0.0]","[1.9844193455046053, 4.639965000427048, -0.6148830013898255, 3.2344392678584777, -0.9432227638300025, 0.18463960242576566]","[1.9844193455046053, 4.639965000427048, -0.6148830013898255, 3.2344392678584777, -0.9432227638300025, 0.18463960242576566]",240,240,241,2.2133365673944354,1.413118886364582,1.413118886364582,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.81640625
objective-run-bb5b9a991b08556ceb35,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,3.612359947967774,0.000244140625,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.9936954572399924,0.9565188485321908,0.0371766087078018,1.659569587250286,0.088276407671732,1.011764597275946,0.5595285823026074,1.5712931795785536,0.0434811514678092,0.0220845059886393,0.5079098699810046,178.09879641214675,2.2506609845203496,16.98418026003799,0.1,0.640546395846362,1.072590099507637,False,0.0434811514678092,0.0081179915780184,0.6147743310463625,2.2547822145502097,True,1.0000000000000002,3,COBYLA,240,1103,1.553451696088962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.1168240366329436, 4.723762899386075, 0.0, 3.256906727770692, -0.7870703560194641, 0.0]","[2.51205597122294, 4.580959384060146, -1.231098989884182, 3.094728070161933, -0.5425796862353441, 0.20456311248399997]","[2.51205597122294, 4.580959384060146, -1.231098989884182, 3.094728070161933, -0.5425796862353441, 0.20456311248399997]",240,240,241,2.060109960846603,0.9565188485321908,0.9565188485321908,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.88671875
objective-run-3c9f1161165b0d95a0d6,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,3.612359947967774,0.000244140625,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,1.003850967439684,0.6415283853563262,0.3623225820833579,1.6625542080451234,0.0885137534993618,1.0124991920311028,0.5615412625146583,1.5740404545457611,0.043377403443875,0.0219822577249357,0.5067674867486729,177.67384450611218,2.249623499708943,16.986465026502657,0.1,0.6415283853563262,1.072590099507637,False,0.043377403443875,0.0077647921700462,0.6174178579896369,2.252449931678738,True,0.9999999999999998,3,COBYLA,240,1103,1.553451696088962,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.1168240366329436, 4.723762899386075, 0.0, 3.256906727770692, -0.7870703560194641, 0.0]","[2.4388448529051483, 4.705453080751941, -1.2458163192786469, 3.089672367249568, -0.5379211591689369, 0.20404804990547298]","[2.4388448529051483, 4.705453080751941, -1.2458163192786469, 3.089672367249568, -0.5379211591689369, 0.20404804990547298]",240,240,241,2.0678202053532004,0.6415283853563262,0.6415283853563262,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.57421875
objective-run-cc8418ab38d7a8e9d0ea,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,3.436268688912093,0.0003662109375,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.5459860591715722,1.4468135280779395,0.0991725310936324,1.4468135280779402,0.0619201326520143,1.0679558191571366,0.3169375762687891,1.3848933954259257,0.0228699675544266,0.0148383990619163,0.6488159209934817,62.450258068621,1.7955342373866392,16.702368158013034,0.1,0.8417852560525693,1.0666666666666669,False,0.0228699675544266,0.0576599240737245,0.4077633629803519,2.5236267343563683,True,1.0000000000000004,3,COBYLA,240,1103,1.5459860591715722,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[1.9840895988470826, 4.642986050458588, -0.8095241233480166, 3.214795051440177, -0.8659046048542873, 0.1686109294501774]","[1.9840895988470826, 4.642986050458588, -0.8095241233480166, 3.214795051440177, -0.8659046048542873, 0.1686109294501774]",240,240,241,1.7204000605270269,1.4468135280779395,1.4468135280779395,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-5924a9f408f9b98ca27b,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-7c93b8302c994e98b2c1,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,3.436268688912093,0.0003662109375,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.4829307953062538,1.3603017596596314,0.1226290356466224,1.4206011911254477,0.0602994314658156,1.0471710943465888,0.3131306653130424,1.3603017596596314,0.0324792194644236,0.0201201786055874,0.6194785138733452,88.6899219508529,1.947874272708852,16.761042972253307,0.1,0.7483630659254367,1.0666666666666669,False,0.0324792194644236,0.0454689510157118,0.3927809791240559,2.509781362482673,True,0.9999999999999996,3,COBYLA,240,1103,1.5459860591715722,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[1.9867352927960826, 4.589459339980222, 0.7996873447949131, 3.2066172931523336, -0.532076364936596, -0.20931623785326203]","[1.9867352927960826, 4.589459339980222, 0.7996873447949131, 3.2066172931523336, -0.532076364936596, -0.20931623785326203]",240,240,241,1.994256499223411,1.3603017596596314,1.3603017596596314,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.55078125
objective-run-35fe49ee5a5dd71307ff,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,3.436268688912093,0.0003662109375,O2,EXACT_FEASIBILITY_CONTROL,1 - P_feas(theta),STATEVECTOR_MECHANISTIC_CONTROL,0.990257170725956,0.9444039734239889,0.0458531973019671,1.608631304679989,0.0838221409543821,1.0072380108427113,0.5175711528828955,1.5248091637256067,0.0555960265760112,0.03826004602778,0.6881795046174873,151.81421657022796,2.18131244276436,16.623640990765026,0.1,0.5225280326742533,1.0724253089596758,False,0.0555960265760112,0.0079159718913741,0.5804051903016172,2.2528067299703496,True,1.0000000000000004,3,COBYLA,240,1103,1.5459860591715722,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[2.0111038718928493, 4.803135715019507, -0.9795850417936681, 2.8262063993190893, -0.5513513767383875, 0.2061957079915381]","[2.0111038718928493, 4.803135715019507, -0.9795850417936681, 2.8262063993190893, -0.5513513767383875, 0.2061957079915381]",240,240,241,2.002291636541486,0.9444039734239889,0.9444039734239889,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.83203125
objective-run-2d67288284104f5ff5d0,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-5de325b6f026,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D3,13,3.436268688912093,0.0003662109375,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,EXACT_DISTRIBUTIONAL_ENERGY_CONTROL,0.970279565266696,0.4339926506914769,0.5362869145752189,1.6400332111228355,0.0887400574996224,1.0056399170321084,0.5456532365911048,1.551293153623213,0.0646689418357218,0.0435486617202059,0.6734092206245215,176.5893238394111,2.2469644436481886,16.65318155875096,0.1,0.4339926506914769,1.0547403525411967,False,0.0646689418357217,0.0136608550639365,0.6159620954589335,2.190031079033901,True,1.000000000000001,3,COBYLA,240,1103,1.5459860591715722,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[2.0522876013912557, 4.8079350627351785, 0.0, 3.254631144510704, -0.7771932871610482, 0.0]","[2.2933210571188973, 4.883005646465564, -1.1988689060451365, 3.0897307068061974, -0.5373909211860325, 0.20117793204726167]","[2.2933210571188973, 4.883005646465564, -1.1988689060451365, 3.0897307068061974, -0.5373909211860325, 0.20117793204726167]",240,240,241,2.048336199484765,0.4339926506914769,0.4339926506914769,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.5546875
objective-run-9ab0bfe11699d8655ea5,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-eb1005d46905,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D4,13,3.311329952303793,0.00048828125,O0,MEAN_ENERGY,E_theta[H_C],HISTORICAL_MEAN_ENERGY_BASELINE,1.515837039047168,1.3588743799262764,0.1569626591208917,1.3588743799262764,0.0801375961103018,1.050653993663245,0.2280827901527289,1.278736783815974,0.0553571983251965,0.0195361860111679,0.3529113936800493,113.37154217000248,2.05450405429626,13.6229142600779,0.1,0.5206551598683455,1.084108527131783,False,0.0553571983251965,0.0056719087796802,0.3340939821411721,2.499834422883238,True,0.9999999999999992,3,COBYLA,240,2207,1.515837039047168,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.646268770461309, 4.087709939516235, 0.0, 2.451268107417907, 0.13357294455980182, 0.0]","[6.5765565531666, 4.580733636567525, 0.17184974006172918, 2.465056498558118, 0.2649851148089734, -0.14302498797221685]","[6.5765565531666, 4.580733636567525, 0.17184974006172918, 2.465056498558118, 0.2649851148089734, -0.14302498797221685]",240,240,241,1.720506734214723,1.3588743799262764,1.3588743799262764,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,True,results/phase1_1_optimization_diagnostic/p3_budget_scaling.csv,diag-run-b23a2f721b4ec0e1e6dd,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,bc0c3beeae21d5c1ff6d7feb5d6398a497f53f2e11df68b8435eae8d14e546bb,normalized_mean_energy_H_C,False,
objective-run-028e1e235f462de9c3ed,PHASE1_2_OBJECTIVE_ALIGNMENT_AND_FEASIBILITY_CAPACITY_DIAGNOSTIC,task-v2-eb1005d46905,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D4,13,3.311329952303793,0.00048828125,O1,EXPECTED_PENALTY,E_theta[P_flow + P_resource],FEASIBILITY_ALIGNED_MECHANISTIC_OBJECTIVE_CONTROL,1.4235895799161131,1.3028122612410666,0.1207773186750464,1.3844999600620902,0.081687698821024,1.0593626066234,0.2434496546176665,1.3028122612410666,0.0494166859740635,0.0179816420442512,0.3638779430431449,101.20537287488207,2.005203569301934,13.516546373692192,0.1,0.5807849203170975,1.089922480620155,False,0.0494166859740635,9.272734135991334e-05,0.3522289472151317,2.499520994862677,True,0.9999999999999992,3,COBYLA,240,2207,1.515837039047168,minimum_frozen_p2_objective_final_then_append_zero_gamma3_beta3,"[5.646268770461309, 4.087709939516235, 0.0, 2.451268107417907, 0.13357294455980182, 0.0]","[6.465225759334281, 4.535910292792008, -0.018986097643136822, 2.4679503664779383, 0.1044532181125546, 0.014156548282309504]","[6.465225759334281, 4.535910292792008, -0.018986097643136822, 2.4679503664779383, 0.1044532181125546, 0.014156548282309504]",240,240,241,1.954748903401196,1.3028122612410669,1.3028122612410669,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,False,True,SUCCESS,,False,,,5ed3034be5800fc501893bfcd05423aa5bc6cd01c88acc190d885cfd8bf202e8,,normalized_mean_energy_H_C,False,230.7734375
